text,label
"Orang-orang akan memperebutkannya, harta itu bisa memicu pertikaian, bahkan dalam kasus serius peperangan skala kecil.",eyd
"Belum lagi bicara tentang properti yang terbengkalai, kekayaan yang tidak bergerak, bisnis yang mengalami kemunduran, itu dapat mempengaruhi perekonomian Inggris.",eyd
"Thompson Senior memutuskan mendirikan firma hukum, lantas bekerjasama dengan Parlemen Inggris, menyusun peraturan yang lengkap dan komprehensif bagaimana menangani kasus-kasus harta warisan yang terjadi.",eyd
"Dunia, terutama sistem hukum Inggris, berhutang besar pada Thompson Senior, dialah yang mendirikan pondasi hukum warisan modem.",eyd
"""Seratus tahun berlalu, Thompson Senior sudah digantikan oleh anaknya, hari ini juga telah banyak muncul firma hukum yang juga mengurus penyelesaian harta warisan.",eyd
Tapi tidak ada yang seperti Thompson & Co.,eyd
"Mereka sangat berbeda, mereka berdiri di atas prinsip- prinsip, mereka bukan firma hukum kebanyakan, apalagi heir hunters serakah.""",eyd
"""Heir hunters ?"" Kening Zaman terlipat.",eyd
"""Yeah, sebutan untuk para pemburu harta warisan.",eyd
Heir hunters lebih mirip detektif—meskipun mereka seorang lawyer.,eyd
Mereka mencari ahli waris dari harta-harta yang ditinggalkan tanpa wasiat.,eyd
"Di Inggris hari ini, ada 15.000 lebih properti tanpa ahli waris—mulai dari bangunan, tanah, uang, emas, surat berharga.",eyd
"Saat properti itu tidak jelas siapa pewarisnya, lembaga pemerintah Bona Vacantia akan mengelolanya hingga ditemukan siapa yang berhak.",eyd
"Di Amerika Serikat, saat ini lebih dari 58 milyar dollar warisan tanpa klaim, bentuknya lebih beragam, mulai dari asuransi jiwa, dana pensiun, obligasi, tax refunds dan sebagainya.",eyd
Semua harta tanpa pemilik tersebut ditangani oleh lembaga pemerintah AS yang di sana disebut Treasury Solicitor.,eyd
"""Heir hunters akan mencari pewarisnya, siapapun yang boleh jadi keturunan atau kerabat jauh.",eyd
"Mereka akan meminta bagian dari harta itu, 20%, 40% atau dalam kasus tertentu, mereka bisa memperoleh bagian lebih besar dibanding ahli warisnya—yang tentu saja tidak keberatan. karena mereka juga tidak menyangka mendadak mendapatkan harta warisan besar.",eyd
"Ada banyak skandal dalam usaha pencarian ahli waris, mulai dari para penipu, impostor, hingga intrik hukum tingkat tinggi.",eyd
"Masalah harta waris tanpa klaim ini seperti gunung es, hanya atasnya saja yang terlihat, di bawahnya tersembunyi.",eyd
"Itu melibatkan uang yang tidak sedikit, dan mengundang banyak lalat mendekat.""",eyd
"Profesor berhenti sejenak, memperbaiki posisi duduknya lagi.",eyd
"Zaman menelan ludah, dia menatap meja lamat-lamat, penjelasan ini sempurna telah mengembalikan kenangan gelap milik keluarganya.",eyd
Dia mulai tertarik.,eyd
"""Tapi tidak semua firma hukum, heir hunters itu buruk.",eyd
Thompson & Co adalah kebalikannya.,eyd
"Seperti yang pernah kubilang lewat telepon, mereka adalah legenda hidup.",eyd
Pengacara-pengacara mereka adalah ksatria gagah berani pembela kebenaran.,eyd
"Thompson Senior berhasil membangun reputasi hebat itu, mereka bekerja keras untuk memastikan setiap harta warisan diselesaikan seadil mungkin, tanpa peduli berapa besar yang akan mereka peroleh.",eyd
"Hampir seratus tahun firma hukum ini berdiri, mereka telah menangani ribuan kasus penting, dan semua tanpa publikasi.",eyd
"Aku berani memastikan, banyak bangsawan Kerajaan Inggris sekarang, juga orang-orang kaya dunia mempercayakan wasiat mereka di tangan Thompson & Co.",eyd
"Tidak ada yang lebih baik dibanding mereka dalam mengurus harta warisan.""",eyd
"""Nah, kamu bisa menyimpulkan sendiri Thompson & Co firma hukum dalam bidang apa?""",eyd
"""Elder law.” Zaman bergumam pelan.",eyd
"""Yeah, kurang lebih begitu.",eyd
Thompson & Co adalah spesialis terbaiknya.,eyd
"Mereka yang menyusun standar elder law di Inggris, perlindungan hukum bagi orang-orang tua beserta hartanya.",eyd
"Apakah kamu sekarang tertarik bekerja di sana?""",eyd
Dia belum memutuskan akan bekerja di mana setelah lulus.,eyd
Cerita dari profesor justeru membuat kenangan masa kanak-kanaknya kembali memenuhi kepalanya.,eyd
"Tentang Ibu, tentang Ayah, tentang keluarganya.",eyd
"""Jika kamu ingin terlibat dalam merger dan akuisisi raksasa, atau ingin terlibat dalam IPO perusahaan start-up IT bernilai ratusan milyar dollar, Thompson & Co bukan tempatnya.",eyd
"Atau ingin menjadi pengacara kasus-kasus kriminal kelas dunia, penjahat perang, pelanggar hak asasi, dan sebagainya, Belgrave Square juga bukan pilihan terbaiknya.",eyd
"Mereka menawarkan jenis petualangan berbeda, dan itu jelas sama menariknya.",eyd
"Aku tidak akan pernah meragukan integritas Thompson & Co, mereka juga firma kaya yang bisa menawarkan gaji dan fasilitas terbaik.",eyd
"Jika aku dalam posisimu, itu akan jadi kesempatan terbaik, aku tidak akan menolaknya.""",eyd
"""Bagaimana mereka mengundangku interview?"" Masih ada pertanyaan tersisa di benak Zaman.",eyd
"""Aku tidak tahu."" Profesor meraih kacamatanya, ""Mereka mencari bakat terbaik di seluruh dunia.",eyd
"Boleh jadi saat mereka memeriksa profil ribuan mahasiswa fakultas hukum kampus ternama, namamu muncul tidak sengaja di sana.",eyd
"Mungkin mereka tertarik setelah membaca profilmu yang punya empat belas piala Takewondo, atau setelah melihat namamu yang unik.",eyd
Zaman Zulkarnaen.,eyd
"Atau tertarik setelah melihat nilai-nilaimu yang selalu jelek."" Profesor bergurau—tertawa kecil.",eyd
"""Baiklah, cukup bicara tentang Thompson & Co, mari kita bahas tugas akhirmu."" Profesor memasang kacamatanya, ""Saya minta maaf, kita harus mengulang seluruh penelitian ini dari awal, anak muda.",eyd
"Risetmu buruk sekali, itu tidak memenuhi standar kampus ini.",eyd
"Aku lupa kapan terakhir kali membaca riset seburuk tulisanmu.""",eyd
Zaman mengeluh—profesornya terkenal sekali tidak ada ampun.,eyd
Pukul sembilan pagi.,eyd
Gulfstream G650 dengan kapasitas dua belas penumpang itu mendarat di Aeroport de Paris-Orly —bandar udara kedua terbesar di Paris.,eyd
"Setiba di hanggar, sebuah mobil limusin hitam telah menunggu di ujung anak tangganya.",eyd
"Tuan Zaman."" Sopir mobil menyapa.",eyd
"Zaman menjawab, sambil menghempaskan punggung di kursi belakang, ""Pagi, Deschamps.",eyd
Tolong antar saya ke Quay d'Orsay.”,eyd
"Anda hendak memoto Menara Eiffel dari sungai Siene, Tuan?"" Sopir dengan seragam gelap itu bergurau, masuk ke dalam mobil.",eyd
"Zaman tertawa, ""Sayangnya tidak.",eyd
"Aku datang untuk pekerjaan.""",eyd
"""Ah, sayang sekali Tuan Zaman, pemandangannya indah tak terkira, dengan latar langit membiru."" Deschamps menginjak pedal gas, limusin meninggalkan bandara",eyd
"Sejak menjadi associate Thompson & Co, Zaman sering bepergian.",eyd
Minggu-minggu pertamanya menakjubkan.,eyd
"Perjalanan pertamanya adalah ketika pesawat jet milik firma hukum membawanya terbang menuju Australia, dia menemani Eric menyelesaikan dokumen warisan salah- satu klien di Sydney—kota favorit Zaman, pengusaha berusia delapan puluh tahun, yang menulis surat wasiat agar harta warisannya tidak menjadi rebutan 24 anaknya— dari delapan istri.",eyd
"Thompson & Co tidak memiliki kantor cabang, tapi mereka memiliki sumber daya di banyak tempat, yang bisa membantu.",eyd
"Zaman mengenal baik sopir mobil limusin, dia sudah beberapa kali pergi ke Paris untuk urusan pekerjaan.",eyd
"Tiga puluh menit tanpa percakapan, membelah jalanan lengang hari Sabtu, mobil limusin tiba di Quay d'Orsay.",eyd
"Itu kawasan elit di Paris, hanya sembilan ratus meter berjalan kaki dari Menara Eifffel, persis menghadap Sungai Seine.",eyd
"Dipenuhi oleh bangunan enam-tujuh lantai, mulai dari perkantoran keuangan, investment banking, museum, butik mewah, restoran, hotel mahal, dan menariknya, entah bagaimana caranya, terselip di sana.",eyd
"La Cerisaie Maison de Retraite, panti jompo.",eyd
Zaman mendongak menatap papan nama di atas pintu masuk.,eyd
"Papan nama itu berusia sama tuanya dengan bangunan, panti jompo ini boleh jadi sudah berdiri sejak seratus tahun lalu, tidak tergerus kemajuan kota di sekitar sungai Siene.",eyd
Jalanan di depan panti jompo ramai oleh penduduk lokal dan pelancong yang menghabiskan hari libur.,eyd
Mobil-mobil terpakir rapi.,eyd
"Dari jalan ini, pengunjung bisa melihat pucuk menara Eiffel di balik bangunan dan pepohonan.",eyd
"Zaman mendorong pintu masuk sambil menghela nafas, dia belum pernah mengunjungi panti jompo, hanya pernah menyaksikannya di film-film.",eyd
Ini mungkin akan menjadi pengalaman menarik.,eyd
Ruangan depan panti jompo langsung menyambutnya.,eyd
"Ada sofa-sofa panjang, meja kayu, lemari berisi buku, penghangat ruangan menyala.",eyd
Zaman bisa melepas mantel.,eyd
"Lantai ruangan terbuat dari parquet, vas-vas bunga terpajang rapi.",eyd
Meja penerima tamu kosong.,eyd
"Juga tidak ada siapa-siapa di ruangan itu, membuat Zaman ragu-ragu harus menuju kemana.",eyd
"Bukankah biasanya ada banyak orang tua yang duduk-duduk di sofa, bermain catur, mengobrol santai, atau duduk di atas kursi roda—seperti imajinasinya tentang panti jompo.",eyd
"Zaman memutuskan melangkah sembarang, memeriksa.",eyd
"Ada ruangan yang sepertinya berfungsi sebagai kantor di sisi selatan, dengan beberapa meja kerja, lemari arsip di sana, lampunya menyala terang, tapi kosong.",eyd
Tidak ada petugas panti.,eyd
Kemana semua orang?,eyd
Panti ini seperti tidak ada penghuninya.,eyd
Zaman reflek menoleh.,eyd
"Seseorang menyapa, menuruni anak tangga dari lantai dua.",eyd
"Perempuan berusia tiga puluhan, mengenakan pakaian perawat berwarna biru muda.",eyd
"Wajah cantiknya, khas penduduk Eropa timur.",eyd
"Zaman mengangguk sopan, ""Bonjour, Madame.""",eyd
"""Ada yang bisa saya bantu?"" Perempuan itu mendekat, dari jarak beberapa langkah.",eyd
"Zaman bisa melihat wajahnya yang suram, matanya merah pertanda habis menangis.",eyd
"""Maaf aku masuk tanpa menekan bel, aku tidak menemukannya di pintu depan.",eyd
Saya hendak menemui petugas panti ini.,eyd
"Tapi tidak ada siapa-siapa sejak tadi."" Bahasa Perancis Zaman lancar.",eyd
"""Tidak apa, kami memang tidak memasang bel, panti ini terbuka bagi pengunjung....",eyd
"Seharusnya ada petugas di meja tamu, tapi kami sedang berduka cita, seluruh penghuni dan petugas panti sedang berkumpul di lantai dua, melepas kepergian salah-satu sahabat baik.",eyd
"Perkenalkan, namaku Aimee, aku pengurus panti.",eyd
"Apa yang bisa kubantu?""",eyd
"""Sri Ningsih, aku datang karena mendengar kabar kematian beliau.""",eyd
"""Apakah anda kerabat Ibu Sri Ningsih?",eyd
"Kenalan?"" Aimee menyelidik.",eyd
"Aku datang dari London, Belgrave Square.",eyd
"Ada petugas panti yang menelepon—""",eyd
"""Oh, pengacara.",eyd
"Maaf jika aku tidak mengenali."" Aimee mengangguk, ""Aku belum pernah bertemu dengan pengacara, aku kira yang akan datang seseorang berusia separuh baya, dengan kaca mata tebal, wajah kaku— bukan sebaliknya....",eyd
Aku yang menelepon kantor kalian tadi pagi buta.,eyd
"Aku tidak tahu dengan siapa bicara, tapi Ibu Sri Ningsih memberikan nomor telepon itu kemarin siang, sebelum dia tidak sadarkan diri lagi.",eyd
Kalian datang cepat sekali.,eyd
Silahkan duduk.,eyd
"""Zaman Zulkarnaen, tapi Anda bisa memanggilku Zaman.""",eyd
"""Baik, silahkan duduk Tuan Zaman.",eyd
"Aku hendak menyelesaikan satu-dua pekerjaan administrasi kematian Ibu Sri Ningsih, staf dinas sosial kota Paris akan tiba nanti siang.",eyd
"Anda mau menunggu di ruangan ini, akan kusuruh seseorang menyiapkan kopi atau teh hangat.",eyd
"Anda sudah sarapan?""",eyd
"""Tidak usah."" Zaman menolak sopan, ""Aku boleh berkeliling panti sambil menunggu?",eyd
"Sebagai informasi, aku juga belum pernah mengunjungi panti jompo.""",eyd
"Aimee tersenyum, ""Tentu saja boleh.",eyd
"Kami selalu terbuka menerima kunjungan siapapun, itu membuat penghuni panti bersemangat.",eyd
"Pastikan saja kamu bicara lebih kencang jika menyapa mereka.""",eyd
Zaman tidak mengerti.,eyd
Aimee menunjuk telinga.,eyd
Pendengaran mereka sudah berkurang.,eyd
"""Oh."" Zaman mengangguk.",eyd
Aimee menuju ruangan kantor Panti meninggalkan Zaman yang mulai beranjak melihat-lihat.,eyd
"Zaman memutuskan menaiki anak tangga, menuju lantai dua, tiba di ruangan luas yang berfungsi sebagai ruang pertemuan.",eyd
Ruangan itu ramai.,eyd
"Sofa-sofa panjang dipenuhi oleh orang tua, ada sekitar 20 penghuni panti dengan usia minimal lima puluh tahun di sana.",eyd
"Satu-dua diantara mereka mengobrol dengan wajah berduka, yang lain memilih diam, menatap lamat-lamat.",eyd
"""SurpriseH Luar biasa.",eyd
Kapan kamu tiba.,eyd
"Salah-satu kakek-kakek tiba-tiba berseru kepada Zaman, persis dia memasuki ruangan.",eyd
"""Kapan tiba?"" Zaman menatap bingung, kakek-kakek ini seperti sangat mengenalnya.",eyd
"""Bagaimana kabarmu?",eyd
"Sudah lama sekali kamu tidak mengunjungi orang tua ini."" Kakek-kakek itu bertanya riang, dan sebelum sempat Zaman menyadarinya, dia sudah memeluk erat-erat Zaman, ""Astaga!",eyd
"Kamu seharusnya bilang kalau hendak berkunjung.""",eyd
"Zaman bingung, dia hendak melepaskan pelukan.",eyd
Apa yang terjadi?,eyd
"""Dia menyangka kamu adalah anaknya."" Salah-satu nenek-nenek mendekat, berbisik memberitahu, ""Namanya Maximillien, dia sudah pikun sekali.""",eyd
"""Tapi aku bukan anaknya."" Zaman mengeluh.",eyd
Kakek ini salah orang.,eyd
"Nenek-nenek itu tertawa, ""Tentu saja bukan.",eyd
Tapi tidak ada dosanya berpura-pura menjadi anaknya sebentar.,eyd
Itu akan membuatnya senang.,eyd
"Bertahun-tahun tidak pernah ada yang mengunjunginya.""",eyd
"Zaman menelan ludah, masih dalam pelukan erat kakek- kakek itu.",eyd
Akhirnya mengangguk.,eyd
"""Ayo mari duduk.",eyd
"Nak."" Kakek-kakek itu menyerat tangan Zaman sekarang, mencarikan kursi kosong, ""Kami sedang berkumpul, kamu bisa melihatnya sendiri, ramai, kami sedang merayakan sesuatu, entahlah, aku lupa merayakan apa.""",eyd
"""Bagaimana kabar istrimu?"" ""Baik."" Zaman bergumam.",eyd
"""Kenapa dia tidak diajak?""",eyd
"Dia sibuk sekali, banyak pekerjaan.""",eyd
"""Ah, istri-istri jaman sekarang, mereka kadang lebih sibuk dibanding suaminya.",eyd
"Nah, itu kursi kosong.""",eyd
"Zaman sedikit kikuk, ikut duduk di salah-satu sofa.",eyd
"""Perkenalkan, ini anakku, dia baru datang."" Kakek-kakek itu sibuk memperkenalkan Zaman kepada penghuni Panti.",eyd
Terkekeh bangga.,eyd
"Canggung, Zaman ikut mengulurkan tangan, berkenalan dengan yang lain, sambil menatap seluruh ruangan.",eyd
"Di meja tengah ruangan, ada piring-piring besar berisi kue kering, makanan kecil.",eyd
Juga teh dan cokelat panas.,eyd
"Di ujung ruangan, salah-satu suster sedang memainkan piano, menyanyikan lagu-lagu lama (La Vie En Rose) dengan beberapa penghuni panti.",eyd
Terdengar sedih dan mengharukan.,eyd
"Di ujung sofa, sebuah bingkai besar berdiri dengan foto seorang perempuan tua.",eyd
"Zaman menatap wajah khas perempuan Jawa, mengenakan kebaya krem muda, dengan kain panjang berwarna biru menutupi rambut putihnya.",eyd
"Wajah itu tersenyum lembut, matanya begitu damai.",eyd
"Keriput di dahi, uban di kepala, tidak kuasa menaklukkan betapa elok mata hitamnya.",eyd
Itulah wajah Sri Ningsih—seseorang yang memiliki harta warisan senilai 19 trilyun rupiah.,eyd
Akhirnya dia menatap wajahnya lebih detail.,eyd
"""Sahabat kami, dia meninggal tadi pagi."" Nenek-nenek yang tadi berbisik dan sekarang ikut duduk di dekat Zaman memberitahu, sepertinya dia nenek-nenek yang ramah dan suka mengobrol, dan kabar baik, indera pendengarannya masih baik.",eyd
"""Apakah Sri Ningsih sudah dikebumikan?"" Zaman bertanya perlahan.",eyd
"Ada pengurusan jenasah yang melakukannya, peti matinya sudah dibawa ke La Grande Mosquee de Paris untuk ritual agama, dia akan dimakamkan di pemakaman muslim.",eyd
"Selama tinggal di Panti ini, dia amat religius.",eyd
"Rajin beribadah, rajin membaca kitab sucinya.""",eyd
"Di panti jompo ini pastilah terdiri dari berbagai ras, suku bangsa dan agama.",eyd
"Mereka disatukan oleh nasib dan tempat, dan segera menjadi sahabat satu sama lain.",eyd
"""Kamar di lantai enam itu kosong sekarang."" Nenek-nenek itu menghela nafas, ""Bertambah lagi kamar-kamar kosong, semakin sepi di sini.",eyd
"Panti Jompo ini memang tidak akan bertahan lama lagi, kudengar mereka akan membangun perkantoran mewah di sini.""",eyd
"""Di mana kamar Sri Ningsih?",eyd
"Adalah sekitar lima belas menit Zaman duduk di sana, berbincang tentang satu-dua hal, hingga kakek-kakek yang tadi memeluknya mendadak menoleh, penuh keheranan menatap Zaman, bertanya padanya, ""Kamu siapa?",eyd
Apa yang kamu lakukan di sini?,eyd
"Kamu bukan penghuni atau petugas Panti.""",eyd
Zaman menatapnya bingung.,eyd
"Bukankah tadi kakek-kakek ini menganggapnya anaknya yang datang dari jauh, menyuruhnya duduk.",eyd
Kenapa sekarang melihat keheranan.,eyd
"""Ini anakmu, Beatrice?"" Kakek-kakek itu bertanya pada nenek-nenek di sebelah Zaman, ""Kamu tidak pernah bilang jika punya anak.",eyd
Kapan kamu datang.,eyd
"""Itu anakmu, Max.",eyd
"Bukan anakku."" Nenek-nenek itu menahan tawa, berseru kencang, agar terdengar lawan bicaranya.",eyd
"""Aku tidak punya anak, Beatrice.""",eyd
"""Itu anakmu, Max."" ""Astaga.",eyd
"Bukankah sudah berkali-kali kukatakan, aku membujang hingga tua, Beatrice.",eyd
Bagaimana mungkin aku akan punya anak?,eyd
"Kamu sepertinya sudah pikun sekali."" Kakek-kakek itu menggelengkan kepala, seolah kasihan melihat temannya yang pelupa.",eyd
"Jika mengikutkan suasana, melihat wajah Maximillien yang mengotot.",eyd
"Zaman hampir tertawa, tapi dia segera menutup mulut, itu tidak sopan.",eyd
"Zaman memutuskan segera ijin pamit kepada dua kakek-nenek yang sekarang 'bertengkar', dia hendak mengunjungi kamar 602, mungkin ada sesuatu yang menarik dan dapat membantu tugasnya.",eyd
"Diiringi lagu Non, Je Ne Regrette Rien yang dinyanyikan penghuni Panti, Zaman melangkah menaiki anak tangga.",eyd
